InstrID,CountryCode,Identifier,Name,Exchange,Sector,SPDRIndx,MktCapType,FS_AsOfDate,FS_BVPS,FS_EPS,FS_DivRate,FS_GrowthGrade,FS_GrowthGradeYOY,Ratio_PE,Ratio_Beta,Ratio_PEG,Ratio_PEGY,Ratio_Current,Ratio_Quick,Ratio_DebtToFCF,Ratio_ROIC,Eval_ValuePrice_M,Eval_IRT_M,Eval_GrahamNumber,MktPrice_Date,MktPrice_Close,MktPrice_Change,MktPrice_Volume,MktPrice_VolumeAvg,MktPrice_52Wk_Lo,MktPrice_52Wk_Hi,MA10,MA10_ChangePcnt,MA30,MA30_ChangePcnt,MA50,MA50_ChangePcnt,MA150,MA150_ChangePcnt,MA200,MA200_ChangePcnt,RSI,RSI_ChangePcnt,SlowStoch_K,SlowStoch_D,SlowStoch_ChangePcnt,MACD,MACD_ChangePcnt,Jan_07_MktPrice_Close,Jan_07_MktPrice_Volume,Jan_14_MktPrice_Close,Jan_14_MktPrice_Volume
3864,US,AEM,Agnico Eagle Mines Limited,NYSE,Basic Materials,,Large,12/31/2014,18.46,0.07,0.32,38.4626,27.2756,375.4286,-0.46,1.8082,1.7605,2.7629,0.8277,6.8394,0.0291,1.089,60.2921,5.3921,12/31/2015,26.28,0.06,1457700,2036883,21.93,33.96,26.45,-0.0038,26.85,0.0015,26.97,-0.002,26.53,-0.0015,27.61,-0.0005,43.98,0.0208,0.4413,0.4783,-0.06333,-0.0432,-0.9938,29.99,3576700,27.87,4277800
36,US,AEO,"American Eagle Outfitters, Inc.",NYSE,Services,,Mid,10/31/2015,5.76,1.01,0.5,0,14.6432,15.3465,1.03,-1,-1,1.9397,1.1712,0,0.0697,2.8231,14.215,11.441,12/31/2015,15.5,-0.13,2850400,4830893,14.03,18.27,15.45,-0.0004,15.71,0.0021,15.63,-0.0006,16.48,-0.0004,16.54,-0.0005,46.8,-0.104,0.5057,0.4132,0.19811,0.0219,-0.2869,15.88,7417800,14.57,9601100
3617,US,AEP,"American Electric Power Co., Inc.",NYSE,Utilities,XLU,Large,9/30/2015,34.47,3.61,2.24,49.3365,32.6902,16.0637,0.39,1.1997,0.9312,0.5621,0.2741,48.4848,0.0605,21.9049,11.3351,52.9134,12/31/2015,58.27,-0.63,2455300,3080860,52.54,63.38,57.88,0.0022,56.48,0.0019,56.46,-0.0001,55.76,0.0002,55.88,0.0001,60.79,-0.1698,0.8994,0.9401,-0.06522,0.1854,-0.3741,58.35,3844100,59.14,4088300
2296,US,AEPI,AEP Industries Inc.,NASDAQ,Consumer Goods,,Small,7/31/2015,11.77,3.52,NULL,0,20.0449,21.9176,0.71,0.4528,0.4528,1.9132,1.0877,-70.478,0.0224,4.1749,20.3285,30.5317,12/31/2015,77.15,-0.07,69900,30483,45.55,93.29,78.42,-0.0071,84.11,-0.0025,83.4,0.0007,66.02,0.0027,62.85,0.0019,34.08,-0.0073,0.3284,0.2898,-0.00029,-0.1912,0.2925,74.5,20300,77.53,35300
3491,US,AER,AerCap Holdings N.V.,NYSE,Industrial Goods,,Large,12/31/2014,35.63,5.76,NULL,72.8494,38.5128,7.2205,1.77,0.1873,0.1873,1.1624,0.0659,-125.3628,0.0628,169.9025,3.6077,67.9533,12/31/2015,43.16,0.18,1347100,2850623,38.24,50.34,42.21,0.0055,42.77,0.0012,42.05,0.0014,43.7,-0.0008,44.46,-0.0001,59.59,0.0301,0.8943,0.7621,0.04158,0.3029,-0.1047,37.9,4097700,36.55,4493200
2227,US,AET,Aetna Inc.,NYSE,Healthcare,XLV,Large,9/30/2015,42.66,6.52,1,81.3323,52.1763,16.5828,0.46,1.9282,1.7419,0.7712,0.4946,2.6101,0.0995,80.8311,9.257,79.1089,12/31/2015,108.12,-0.81,1594000,3123360,87.6,130.05,109.19,-0.0006,106.33,0.0009,107.17,-0.0007,113.36,-0.0006,112.38,0,48.61,-0.1048,0.7668,0.8467,-0.06929,-0.0842,-1.7965,110.27,6222000,108.25,3966000
5685,US,AF,Astoria Financial Corporation,NYSE,Financial,,Mid,9/30/2015,14.65,0.84,0.16,0.734,5.5011,18.869,0.46,2.0758,1.8682,0,0,163.7561,0.0421,5.2237,14.0888,16.6399,12/31/2015,15.85,-0.17,313200,599850,12.41,17.64,15.96,-0.0032,16,0.0012,16.16,-0.0013,15.54,0.0012,14.92,0.001,43.31,-0.1222,0.429,0.442,-0.13665,-0.0081,-1.647,15.09,1132600,14.67,808500
4270,US,AFAM,Almost Family Inc.,NASDAQ,Healthcare,,Small,10/31/2015,23.7,2.28,NULL,23.9241,45.031,16.7675,0.54,-1,-1,2.0225,1.8207,18.4594,0.0537,24.1637,9.8792,34.8685,12/31/2015,38.23,-0.45,132500,69873,28.69,49.24,39.3,-0.003,40.1,-0.0014,40.68,-0.0016,42.1,0,42.04,0,35.55,-0.1071,0.4426,0.5014,-0.14827,-0.0379,-2.2645,39.94,91100,38.5,59600
53055,US,AFCB,Athens Bancshares Corporation,NASDAQ,Financial,,Micro,9/30/2015,23.1,1.58,0.2,43.5855,31.4006,15.6646,0.3,0.307,0.3022,NULL,NULL,5035.5,0.0875,0.595,14.1511,28.6567,12/31/2015,24.75,1.5,11600,3680,21.55,30.5,23.77,-0.0011,27.25,-0.005,27.99,-0.0036,27.76,-0.0003,27.42,0,48.74,0.4868,0.1973,0.1693,0.27941,0.1579,9.2985,23.2,1000,24.25,300
2331,US,AFFX,Affymetrix Inc.,NASDAQ,Technology,,Mid,9/30/2015,3.61,0.13,NULL,0,0,77.6154,0.11,NULL,NULL,2.874,1.9706,3.3597,0.0052,2.2324,20.4168,3.2495,12/31/2015,10.09,0.09,532100,440617,8.46,13.07,9.79,0.0031,9.5,0.0036,9.39,0.0022,9.91,-0.0011,10.55,-0.0014,73.97,0.0449,0.9009,0.8679,-0.00084,0.0436,0.1629,9.34,402600,13.85,7912300
3533,US,AFG,American Financial Group Inc.,NYSE,Financial,,Large,9/30/2015,0.05,3.91,1.12,0,12.9402,17.9949,0.84,-1,-1,0,0,-100.25,-0.4655,32.5431,11.034,2.0973,12/31/2015,72.08,-1.01,447500,308313,25.29,74.78,71.8,0.0007,72.79,0.0007,72.41,-0.0001,50.62,0.0061,44.43,0.0052,47.89,-0.2287,0.7348,0.5597,0.02341,0.2048,-0.307,68.48,402400,67.93,400000
228168,US,AFH,"Atlas Financial Holdings, Inc.",NASDAQ,Conglomerates,,Small,9/30/2015,8.28,1.56,NULL,55.2212,18.1741,12.7564,1.47,0.167,0.167,0.4486,0.711,1.3462,0.2083,93.7521,4.8568,17.0478,12/31/2015,19.9,0.05,54700,45783,15.87,20.71,19.79,0.0022,19.91,0.0014,19.5,0.0011,18.69,0.0004,18.68,0.0006,52.01,0.0299,0.6577,0.6926,-0.0291,0.0277,-0.319,18.93,95000,17.76,78800
1492,US,AFL,AFLAC Inc.,NYSE,Financial,XLF,Large,9/30/2015,40.35,5.71,1.64,42.3622,45.9519,10.4904,1.09,3.0945,1.7113,0,0,0.9032,0.1464,26.3665,8.0392,71.9998,12/31/2015,59.9,-0.62,1010600,2084410,56.29,65.59,59.87,-0.003,62.28,-0.0019,62.83,-0.0004,61.54,-0.0003,62.09,-0.0003,42.36,-0.1268,0.5754,0.4814,-0.02328,0.2366,-0.1842,57.21,2350300,57.32,2709400
3935,US,AFOP,Alliance Fiber Optic Products Inc.,NASDAQ,Technology,,Small,9/30/2015,5.25,0.75,0.15,83.6528,50.2778,20.2133,0.53,0.5326,0.5191,4.4861,2.0752,0,0.1733,32.7231,7.1367,9.4124,12/31/2015,15.16,-0.5,129000,186757,13.8,21.73,15.52,-0.0018,15.26,0.003,15.19,-0.0038,17.66,-0.0016,17.88,-0.0007,42.15,-0.2559,0.702,0.7852,-0.13704,-0.0046,-1.0719,13.88,135100,13.58,191100
2580,US,AFSI,"AmTrust Financial Services, Inc.",NASDAQ,Financial,,Large,9/30/2015,21.73,5.77,1.2,99.3205,76.9754,10.4125,1.36,0.3333,0.3133,NULL,NULL,1.6852,0.202,144.0002,5.0089,53.114,12/31/2015,61.58,-0.82,243600,505643,50.11,71.08,61.99,-0.0006,62.08,0.0007,63.5,-0.0022,63.47,0.0001,62.33,0.0004,44.75,-0.1328,0.4969,0.5802,-0.287,0.1122,-0.5356,57.6,422300,56.13,452300
45769,US,AGCO,AGCO Corporation,NYSE,Industrial Goods,,Mid,9/30/2015,42.18,3.18,0.48,15.969,37.2361,14.0849,1.11,11.3588,6.0974,1.5914,0.6968,8.9796,0.0915,12.3856,12.1111,54.9361,12/31/2015,45.39,-0.84,1099700,1089653,44.02,57.87,45.39,-0.0002,48.05,-0.0009,47.75,0.0004,49.71,-0.0007,49.62,-0.0003,36.06,-0.208,0.3807,0.3205,0.05839,0.0882,-0.2247,45.26,2260300,45.12,1397800
4702,US,AGII,"Argo Group International Holdings, Ltd.",NASDAQ,Financial,,Mid,9/30/2015,57.52,6.36,0.8,50.3782,28.5491,9.4088,0.76,0.1746,0.1703,NULL,NULL,3.988,0.1003,34.4057,7.3357,90.7255,12/31/2015,59.84,-1.07,65300,105127,47.98,66.18,60.51,-0.0018,62.25,-0.0015,62.63,-0.0012,58.46,0.0008,56.63,0.0008,35.25,-0.2439,0.4766,0.4694,-0.12828,0.0973,-0.5333,58.02,92800,57.45,236500
4301,US,AGM,Federal Agricultural Mortgage Corp.,NYSE,Financial,,Small,12/31/2014,31.25,3.35,0.64,47.6432,24.7073,9.4239,1.26,-1,-1,NULL,NULL,129.9484,0.0155,18.5569,6.9327,48.5332,12/31/2015,31.57,-0.75,36800,54407,22.41,32.9,32.32,-0.0017,31.15,0.0023,30.66,0.0012,28.64,0,29.29,0.0005,44.84,-0.1927,0.7971,0.8332,-0.02439,-0.1231,-2.8088,32.69,60000,28.52,85800
1520,US,AGN,Allergan Inc.,NYSE,Healthcare,XLV,Large,12/31/2014,25.91,10.88,0.2,93.2404,59.3568,28.7224,1.19,1.3529,1.3491,4.4123,3.741,1.2638,0.1703,188.2228,12.6568,79.6415,12/31/2015,312.5,-2.56,1597200,4189347,209.37,337.99,310.93,0.0011,310.97,0.0016,304.38,0.0032,302.59,0.0001,301.34,0,55.1,-0.1388,0.8471,0.7276,0.04831,0.5161,-0.2431,303.15,2961200,299.12,3131000
4609,US,AGO,Assured Guaranty Ltd.,NYSE,Financial,,Mid,9/30/2015,33.82,7.51,0.48,82.0694,49.3868,3.5193,1.82,0.0785,0.0754,NULL,NULL,2.3692,0.1776,33.9054,3.0512,75.5959,12/31/2015,26.43,-0.35,749700,1408737,23.99,29.5,26.63,0.0046,26.24,-0.0004,26.72,-0.0014,26.33,-0.0005,26.58,0,49.62,-0.1378,0.6998,0.8039,-0.0704,0.1166,-0.435,25.51,1617900,24.8,1328500
79250,US,AGRO,Adecoagro S.A.,NYSE,Consumer Goods,,Mid,12/31/2014,6.77,0.03,NULL,30.1891,22.2254,409.6667,1.59,98.2414,98.2414,1.3435,0.8856,-8.3987,0.0229,0.1036,99,2.1377,12/31/2015,12.29,0.12,281700,573417,7.64,12.31,12.15,0.0016,11.38,0.0029,11.01,0.006,9.55,0.0018,9.71,0.0013,65.78,0.0528,0.882,0.8297,-0.00191,0.0136,-0.5282,11.59,561600,11.8,278400
1203,US,AGU,Agrium Inc.,NYSE,Basic Materials,,Large,12/31/2014,48.14,5.82,3.5,24.0855,39.2895,15.3505,0.58,1.532,1.1012,1.264,0.523,-3.7317,0.0621,38.6323,10.2779,79.3973,12/31/2015,89.34,-0.88,453400,544583,87.38,116.39,91.26,-0.0055,94.62,-0.0018,94.79,-0.0011,98.78,-0.001,100.66,-0.0011,29.86,-0.1108,0.1757,0.295,-0.29688,-0.2105,-0.5858,83.73,860900,86.18,974800
4493,US,AGX,"Argan, Inc.",NYSE,Industrial Goods,,Small,10/31/2015,12.1,2.36,0.7,77.8226,35.6132,13.8051,0.83,0.268,0.2573,1.6913,1.6862,0,0.1782,29.5434,7.9917,25.3478,12/31/2015,32.4,-0.09,175200,168130,30.49,40.98,32.52,-0.0015,35.59,-0.0047,36.07,-0.002,37.44,-0.0006,36.67,-0.0003,35.17,-0.0292,0.5115,0.3978,0.24832,0.209,0.0235,30.44,130800,29.58,203500
45971,US,AHBIF,ANHEUSER-BUSCH INBEV,OTC Markets,Technology,,Large,12/31/2014,32.58,5.1,3.44,73.14,61.0855,24.3137,1.15,0.7641,0.7029,0.7293,0.4985,4.843,0.1052,140.1404,9.7699,61.1437,12/31/2015,124,-3.05,600,15873,103.92,129.42,125.07,0.0005,125.97,-0.0002,123.33,0.0014,119.09,0.0001,120.03,0,42.14,-0.3441,0.7244,0.5893,-0.06632,0.0884,-0.7394,118.53,1600,116.8,500
5094,US,AHGP,"Alliance Holdings GP, L.P.",NASDAQ,Basic Materials,,Mid,9/30/2015,9.3,4.24,3.84,88.9156,55.6827,4.7594,0.33,0.3441,0.1448,0.8176,0.5235,1.9332,0.2271,14.7057,3.7308,29.7862,12/31/2015,20.18,1.26,111700,147317,16.5,61,19.26,0.0078,21.09,-0.007,24,-0.0107,32.93,-0.0056,37.27,-0.0042,51.75,0.2303,0.6445,0.7298,-0.09819,0.4554,-0.061,19.4,151200,16.44,358000
227855,US,AHH,"Armada Hoffler Properties, Inc.",NYSE,Industrial Goods,,Small,9/30/2015,-0.09,0.69,0.68,12.7596,3.9679,15.1884,0.31,-1,-1,6.0462,10.8245,-0.7419,NULL,1.4799,15.1884,NULL,12/31/2015,10.48,-0.17,126400,209523,9.67,11.54,10.69,-0.0024,10.89,-0.0015,10.81,-0.0008,10.37,-0.0001,10.4,-0.0001,35.2,-0.198,0.4697,0.587,-0.30597,-0.0038,-1.1977,10.52,267900,10.44,371300
223449,US,AHKSY,ASAHI KAISAI CP ADR,OTC Markets,,,Large,3/31/2015,12.43,1.23,0.32,52.7425,27.1912,10.9837,-0.29,33.2839,4.068,1.3593,0,0.0397,0.0832,7.2721,8.3597,18.5472,12/31/2015,13.51,-0.07,6500,23463,11.68,20.67,13.19,0.0046,13.07,0.0035,12.72,0.0029,14.62,-0.0019,15.69,-0.0022,59.54,-0.0435,0.8211,0.7089,-0.09206,0.0769,-0.2038,13.57,2600,13.16,10300
4782,US,AHL,Aspen Insurance Holdings Ltd.,NYSE,Financial,,Mid,9/30/2015,55.55,3.7,0.84,40.4402,34.3323,13.0541,0.71,0.6708,0.6158,NULL,NULL,1.3241,0.0966,10.0897,11.6123,68.004,12/31/2015,48.3,-0.84,151500,250293,42.32,50.61,48.51,-0.001,49.56,-0.0007,49.53,-0.0003,48.26,0.0003,48.01,0.0001,40.93,-0.2309,0.5774,0.4817,-0.03488,0.1047,-0.4319,46.62,271000,46.44,360600
18240,US,AHONY,Koninklijke Ahold N.V. (ADR),OTC Markets,Services,,Large,12/31/2014,6.56,1.05,0.51,7.266,18.2425,20.1333,1.03,-1,-1,0.9975,0.8071,1.4713,0.0904,9.8032,11.9496,12.4491,12/31/2015,21.14,-0.52,16600,126413,17.1,21.81,21.46,-0.0026,21.36,-0.0002,20.95,0.0013,20.23,0.0002,20.2,0.0003,40.12,-0.3158,0.7602,0.8418,-0.17432,-0.0171,-1.4084,21.07,230600,21.08,37200
3502,US,AHS,AMN Healthcare Services Inc.,NYSE,Services,,Mid,9/30/2015,5.26,1.47,NULL,14.2297,32.4188,21.1224,-0.15,0.4531,0.4531,1.5854,1.4309,19.6389,0.0928,20.0678,10.9577,13.1899,12/31/2015,31.05,-0.38,475400,811213,18.76,37.21,30.53,0.0037,30.04,0.0017,29.53,-0.0012,30.98,0.001,29.29,0.0016,59.32,-0.1124,0.8809,0.743,0.08925,0.1366,-0.1904,27.88,993500,27.24,1321100
1010,US,AIG,"American International Group, Inc.",NYSE,Financial,XLF,Large,9/30/2015,78.91,3.42,1.12,1.1378,8.984,17.5263,1.21,-1,-1,NULL,NULL,6.1352,0.0626,14.8479,13.4922,77.9238,12/31/2015,61.97,-0.54,4865500,8443260,49.26,64.14,61.22,0.0017,61.87,0.0005,61.68,0.0006,61.12,0.0004,60.16,0.0005,56.05,-0.123,0.8509,0.7104,0.04293,0.2962,-0.1621,58.32,8669400,57.3,9118500
2000,US,AIMC,Altra Industrial Motion Corp.,NASDAQ,Industrial Goods,,Mid,9/30/2015,10.18,1.46,0.6,70.1667,46.1506,17.1781,1.53,0.8521,0.7618,2.5981,1.4165,4.0569,0.0756,20.9416,9.2055,18.287,12/31/2015,25.08,-0.52,77700,88920,23.57,29.22,25.26,-0.0032,26.52,-0.0019,26.56,0.0005,25.96,-0.0006,26.44,-0.0004,32.42,-0.2813,0.3661,0.3155,-0.09186,0.0551,-0.3487,23.75,98100,22.43,125300
3394,US,AIN,Albany International Corp.,NYSE,Industrial Goods,,Mid,9/30/2015,16.82,0.87,0.68,24.0214,11.1442,42.0115,1.99,-1,-1,2.5089,1.88,8.8034,0.0591,6.1861,28.1779,18.1453,12/31/2015,36.55,-0.68,71800,107863,28.7,41.12,36.97,-0.0018,37.35,0.0005,36.7,0.0027,35.44,-0.0006,36.61,-0.0005,42,-0.1885,0.6128,0.5296,0.00128,-0.0158,-1.3451,34.27,148200,33.08,95500
1133,US,AIR,AAR Corp.,NYSE,Industrial Goods,,Mid,11/30/2015,26.56,0.29,0.3,0,25.9103,90.6552,1.23,-1,-1,2.3158,0.8301,-1.5169,0.0208,0.6051,59.464,13.1645,12/31/2015,26.29,0,225800,208060,18.69,31.46,25.83,0.0113,24.32,0.0045,23.8,0.0031,25.52,-0.0008,26.85,-0.0012,66.71,0,0.905,0.9331,-0.00701,0.1745,-0.3322,24.1,202500,23.66,259900
1537,US,AIRM,Air Methods Corp.,NASDAQ,Services,,Mid,9/30/2015,11.44,2.71,NULL,83.672,62.3397,15.4723,1.76,0.4946,0.4946,2.218,1.7828,22.1203,0.1,59.126,7.0411,26.4112,12/31/2015,41.93,0.01,512100,428273,35.11,52.99,41.33,-0.0012,42.74,0.0009,41.71,0.0017,39.97,0,41.29,-0.0009,52.5,0.0022,0.427,0.2219,0.41804,0.0506,2.5794,38.06,487200,37.59,601400
3397,US,AIRT,Air T Inc.,NASDAQ,Services,,Micro,9/30/2015,13.09,1.52,0.3,60.6838,36.0374,16.0987,0.78,2.7102,1.8984,4.6901,3.0308,0.2303,0.074,6.3634,12.6158,21.1584,12/31/2015,24.47,0.22,2200,2627,20.66,25.66,23.56,0.0063,24.13,-0.0008,23.61,0.0035,22.2,0.0014,22.1,0.0004,64.9,0.0477,0.794,0.5094,0.17018,0.2052,0.2702,23.02,1800,20.5,500
227448,US,AIRYY,Air China Limited,OTC Markets,,,Large,12/31/2014,13.93,1.72,0.17,40.3109,29.1528,9.2733,1.44,-1,-1,0,0,0.8904,0.0436,9.6092,7.023,23.2183,12/31/2015,15.95,-0.31,400,1197,13.02,25.77,16.29,0.0005,16.39,-0.0027,17.18,-0.0018,18.6,-0.0031,19.75,-0.0006,39.92,-0.1934,0.5378,0.7063,-0.11355,0.0501,-0.4969,13.93,2800,13.16,6300
4630,US,AIT,"Applied Industrial Technologies, Inc.",NYSE,Services,,Mid,9/30/2015,18.45,2.71,1.08,59.7425,49.4167,14.941,0.77,2.5153,1.7353,2.7713,1.4376,2.5096,0.1187,12.3088,11.5716,33.5409,12/31/2015,40.49,-0.26,230400,217300,39.24,45.06,40.15,0.0035,40.76,0,40.9,0,40.46,-0.0003,41.05,-0.0003,52,-0.0855,0.7385,0.7123,0.01141,0.1949,-0.1986,39.11,201000,37.98,203700
3619,US,AIV,Apartment Investment and Management Company,NYSE,Financial,XLF,Large,9/30/2015,7.12,1.35,1.2,25.8088,9.6699,29.6519,0.22,0.4287,0.4109,0.4169,0.2818,-12.7461,0.084,11.8911,16.7579,14.7061,12/31/2015,40.03,-0.33,850900,1091640,34.85,40.9,39.79,0.0006,38.61,0.0029,38.54,-0.0002,38.17,0.0004,38.26,0,64.3,-0.1564,0.9079,0.9221,-0.04951,0.061,-0.4397,39.97,1574900,37.81,1858900
3521,US,AIZ,Assurant Inc.,NYSE,Financial,XLF,Large,9/30/2015,77.09,1.79,2,16.4647,27.2788,44.9944,0.63,9.035,6.0314,NULL,NULL,4.4724,0.0792,9.5002,21.7865,55.7207,12/31/2015,80.54,-0.83,204400,528830,59.86,86.81,80.71,-0.0025,83.33,-0.0014,83.1,-0.0004,76.89,0.0013,73.36,0.0013,39.9,-0.1458,0.4133,0.3289,0.07944,0.1187,-0.2781,77.01,590800,79.33,860100
4605,US,AJG,Arthur J Gallagher & Co.,NYSE,Financial,,Large,9/30/2015,19.78,2.03,1.48,82.9444,55.4199,20.1675,1.08,3.0419,1.9676,0.8754,0.9573,15.4103,0.083,62.0144,8.4627,30.0575,12/31/2015,40.94,-0.44,850600,1200070,40.31,49.5,40.95,-0.0039,42.73,-0.0018,43.12,-0.0012,44.77,-0.0011,45.54,-0.0007,37.09,-0.1478,0.4233,0.4008,-0.06355,0.0595,-0.134,38.71,1264400,37.7,2085300
222018,US,AJINY,Ajinomoto Co Inc (ADR),OTC Markets,Industrial Goods,,Large,3/31/2015,9.44,0.96,0.21,14.0331,5.1132,24.6771,0.28,1.4423,1.3709,2.2935,0,0.0134,0.0568,3.3629,21.9685,14.2795,12/31/2015,23.69,-0.14,1100,1997,18.39,23.83,23.26,0.0044,22.89,0.001,22.75,0.0021,21.95,0.0009,22,0.0003,67.33,-0.084,0.9522,0.9806,-0.03554,0.1374,-0.1848,22.6,2600,22.31,2000
815,US,AKAM,"Akamai Technologies, Inc.",NASDAQ,Technology,XLK,Large,9/30/2015,15.98,1.82,NULL,88.516,78.1389,28.3352,1.02,1.389,1.389,3.78,1.8381,1.827,0.1,37.6409,11.8865,25.5809,12/31/2015,52.63,-0.27,1120900,2095710,51.08,78.36,52.89,-0.0012,54.73,-0.0037,58.57,-0.0065,67.71,-0.0023,69.35,-0.0015,39.11,-0.0768,0.6088,0.5157,0.05006,0.3452,-0.153,48.19,4021500,46.91,2915000
247199,US,AKO-A,Embotelladora Andina S.A. [AKO-A],NYSE,Healthcare,,Mid,12/31/2014,9.33,0.86,0.43,3.9295,4.5449,18.9302,0,-1,-1,1.3499,0.7061,0,0.06,4.6501,11.8501,13.4363,12/31/2015,16.28,0,100,3633,12.73,18.87,16.44,0.0013,16.22,-0.0004,16.72,-0.0031,15.97,0.0003,15.52,0.001,49.31,-0.0004,0.6225,0.7179,-0.07754,0.0252,-0.4443,15.28,700,14.9,700
9009,US,AKO.A,Embotelladora Andina S.A.,NYSE,Consumer Goods,,Mid,12/31/2014,9.33,0.86,0.43,36.2479,26.797,18.9302,0,-1,-1,1.3499,0.7061,0.0115,0.06,8.5797,11.3687,13.4363,12/31/2015,16.28,0,100,3633,12.73,18.87,16.44,0.0013,16.22,-0.0004,16.72,-0.0031,15.97,0.0003,15.52,0.001,49.31,-0.0004,0.6225,0.7179,-0.07754,0.0252,-0.4443,15.28,700,14.9,700
222147,US,AKO.B,Embotelladora Andina SA,NYSE,Consumer Goods,,Mid,12/31/2014,9.33,0.86,1.11,40.2885,25.1603,20.2442,0,-1,-1,1.1453,0.587,0.0115,0.06,8.501,11.7451,13.4363,12/31/2015,17.41,-0.08,8600,30473,14.96,23.01,17.99,-0.005,18.24,-0.0032,19.54,-0.0062,19.6,-0.0006,19.14,0.0005,34.62,-0.0453,0.4279,0.5753,-0.18333,0.0229,-0.6162,16.54,66500,15.53,50400
5236,US,AKR,Acadia Realty Trust,NYSE,Financial,,Mid,9/30/2015,12.35,0.97,1,60.5299,26.6282,34.1753,0.63,1.5837,1.3892,4.6291,7.523,-4.2768,0.0496,25.0649,12.4936,16.4176,12/31/2015,33.15,-0.19,394800,287533,28.56,36.81,33.2,-0.0016,33.11,0.0008,32.94,0.0004,31.51,0.0005,31.8,-0.0003,49.36,-0.112,0.7293,0.7293,-0.06986,0.0202,-0.6304,32.34,546200,31.05,489000
4101,US,AKRX,"Akorn, Inc.",NASDAQ,Healthcare,,Mid,12/31/2014,2.87,0.33,NULL,49.1838,27.5876,114.6061,1.28,5.7389,5.7389,3.6845,2.4215,-159.5739,0.0373,152.7096,10.5621,4.6162,12/31/2015,37.31,0.09,657500,1251573,22.06,55.24,36.49,0.0047,35.04,0.0063,31.92,0.007,37.72,-0.0015,39.95,-0.0014,67.32,0.0122,0.8741,0.8605,0.01296,-0.0205,-0.1749,38.04,1803500,30.32,3344300
9598,US,AKZOY,Akzo Nobel N.V.,OTC Markets,Basic Materials,,Large,9/30/2015,9.89,1.14,0.54,1.0374,12.2457,19.4912,1.15,-1,-1,1.2472,0.9219,10.8161,0.0595,0.9182,18.5562,15.9273,12/31/2015,22.22,-0.4,25500,60173,20.97,26.5,22.49,-0.0027,22.86,-0.0012,23.06,-0.0004,23.42,-0.0009,23.97,-0.0005,38.19,-0.2246,0.5409,0.5646,-0.15348,0.0213,-0.6682,21.19,35400,21.19,48300
57790,US,AL,Air Lease Corporation,NYSE,Services,,Mid,9/30/2015,26.32,2.25,0.2,70.1186,69.2853,14.88,1.73,0.2054,0.2037,0.0363,0.0363,-6.0483,0.0427,40.2856,7.7448,36.5027,12/31/2015,33.48,0.03,434700,858607,29.83,40.21,32.9,0.0044,33.02,0.0005,33.18,0.0001,33.65,-0.0008,34.91,-0.0007,58.56,0.007,0.8844,0.8676,0.00077,0.2235,-0.1728,29.91,1655500,27.11,2684200
1084,US,ALB,Albemarle Corporation,NYSE,Basic Materials,,Large,9/30/2015,18.67,1.38,1.16,23.953,34.2703,40.587,1.78,2.4421,2.1716,2.9379,2.5655,9.3167,0.0489,3.0352,33.9477,24.077,12/31/2015,56.01,-0.33,663000,1140450,41.88,63.16,54.74,0.0077,52.42,0.0048,51.95,0.0015,51.49,-0.0005,53.23,0.0003,66.98,-0.0535,0.8601,0.9308,-0.06049,0.4643,-0.2826,49.95,1517300,48.9,1298700
4298,US,ALCO,Alico Inc.,NASDAQ,Consumer Goods,,Small,9/30/2015,21.45,1.96,0.24,71.2457,32.7724,19.7398,1.01,0.4189,0.4135,2.9907,0.5797,9.1799,0.0756,23.5087,10.9635,30.7562,12/31/2015,38.69,0.2,13400,14287,41.71,58,38.87,-0.0046,40.36,-0.0017,41.25,-0.0025,43.45,-0.0016,44.9,-0.0008,39.96,0.1214,0.319,0.1597,0.46106,-0.0134,0.8409,36,22900,33.41,11800
209158,US,ALDW,"Alon USA Partners, LP",NYSE,Basic Materials,,Mid,9/30/2015,3.36,3.07,3.92,52.0256,38.1282,7.5733,0.17,0.0516,0.0462,0.9812,0.7579,2.3643,0.4387,39.1484,4.6002,15.2346,12/31/2015,23.25,1.74,215000,159220,12.58,26.03,22.72,0.0014,23.75,-0.0011,24.22,0.0001,23.35,0.0008,22.52,0.0009,54.13,0.6573,0.635,0.5499,0.34846,0.0901,4.3669,22.38,127500,21.05,231300
5265,US,ALE,"ALLETE, Inc.",NYSE,Utilities,,Mid,9/30/2015,33.32,3.29,2.02,51.5887,40.2212,15.4498,0.61,2.0222,1.3307,1.0067,0.6161,-4.7082,0.0615,33.9624,9.3226,49.664,12/31/2015,50.83,-0.78,215300,254590,45.66,59.19,50.99,0.0007,50.43,-0.0002,50.59,-0.0003,49.46,0.0001,49.81,-0.0003,50.93,-0.2296,0.848,0.8856,-0.06198,0.1114,-0.4591,49.68,336700,50.29,400100
4681,US,ALEX,"Alexander & Baldwin, Inc.",NYSE,Financial,,Mid,9/30/2015,24.97,0.96,0.24,22.3675,20.172,36.7813,1.52,1.337,1.3048,0.7855,0.3478,-16.5111,0.0439,22.2413,14.0361,23.224,12/31/2015,35.31,-0.08,186700,153257,35.92,43.52,35.68,-0.0041,36.49,-0.0008,36.88,-0.0011,37.17,-0.001,38.28,-0.0007,37.93,-0.0324,0.4108,0.4148,-0.06797,0.0187,-0.5671,33.25,205800,31.15,315000
